time	V(n005)
4.892869781988886e-04	1.021389e+00
5.000000000000000e-04	1.021389e+00
Step Information: X=545  (Step: 546/1001)
0.000000000000000e+00	1.012885e+00
4.892869781988886e-04	1.012885e+00
5.000000000000000e-04	1.012885e+00
Step Information: X=546  (Step: 547/1001)
0.000000000000000e+00	1.018939e+00
4.892869781988886e-04	1.018939e+00
5.000000000000000e-04	1.018939e+00
Step Information: X=547  (Step: 548/1001)
0.000000000000000e+00	1.011169e+00
4.892869781988886e-04	1.011169e+00
5.000000000000000e-04	1.011169e+00
Step Information: X=548  (Step: 549/1001)
0.000000000000000e+00	9.959572e-01
4.892869781988886e-04	9.959572e-01
5.000000000000000e-04	9.959572e-01
Step Information: X=549  (Step: 550/1001)
0.000000000000000e+00	1.005330e+00
4.892869781988886e-04	1.005330e+00
5.000000000000000e-04	1.005330e+00
Step Information: X=550  (Step: 551/1001)
0.000000000000000e+00	9.934316e-01
4.892869781988886e-04	9.934316e-01
5.000000000000000e-04	9.934316e-01
Step Information: X=551  (Step: 552/1001)
0.000000000000000e+00	1.007040e+00
4.892869781988886e-04	1.007040e+00
5.000000000000000e-04	1.007040e+00
Step Information: X=552  (Step: 553/1001)
0.000000000000000e+00	1.000209e+00
4.892869781988886e-04	1.000209e+00
5.000000000000000e-04	1.000209e+00
Step Information: X=553  (Step: 554/1001)
0.000000000000000e+00	9.924312e-01
4.892869781988886e-04	9.924312e-01
5.000000000000000e-04	9.924312e-01
Step Information: X=554  (Step: 555/1001)
0.000000000000000e+00	1.004533e+00
4.892869781988886e-04	1.004533e+00
5.000000000000000e-04	1.004533e+00
Step Information: X=555  (Step: 556/1001)
0.000000000000000e+00	1.002986e+00
4.892869781988886e-04	1.002986e+00
5.000000000000000e-04	1.002986e+00
Step Information: X=556  (Step: 557/1001)
0.000000000000000e+00	9.805989e-01
4.892869781988886e-04	9.805989e-01
5.000000000000000e-04	9.805989e-01
Step Information: X=557  (Step: 558/1001)
0.000000000000000e+00	1.001771e+00
4.892869781988886e-04	1.001771e+00
5.000000000000000e-04	1.001771e+00
Step Information: X=558  (Step: 559/1001)
0.000000000000000e+00	1.001287e+00
4.892869781988886e-04	1.001287e+00
5.000000000000000e-04	1.001287e+00
Step Information: X=559  (Step: 560/1001)
0.000000000000000e+00	1.005310e+00
4.892869781988886e-04	1.005310e+00
5.000000000000000e-04	1.005310e+00
Step Information: X=560  (Step: 561/1001)
0.000000000000000e+00	9.991155e-01
4.892869781988886e-04	9.991155e-01
5.000000000000000e-04	9.991155e-01
Step Information: X=561  (Step: 562/1001)
0.000000000000000e+00	1.017481e+00
4.892869781988886e-04	1.017481e+00
5.000000000000000e-04	1.017481e+00
Step Information: X=562  (Step: 563/1001)
0.000000000000000e+00	9.943914e-01
4.892869781988886e-04	9.943914e-01
5.000000000000000e-04	9.943914e-01
Step Information: X=563  (Step: 564/1001)
0.000000000000000e+00	1.000927e+00
4.892869781988886e-04	1.000927e+00
5.000000000000000e-04	1.000927e+00
Step Information: X=564  (Step: 565/1001)
0.000000000000000e+00	9.995444e-01
4.892869781988886e-04	9.995444e-01
5.000000000000000e-04	9.995444e-01
Step Information: X=565  (Step: 566/1001)
0.000000000000000e+00	1.009172e+00
4.892869781988886e-04	1.009172e+00
5.000000000000000e-04	1.009172e+00
Step Information: X=566  (Step: 567/1001)
0.000000000000000e+00	9.907089e-01
4.892869781988886e-04	9.907089e-01
5.000000000000000e-04	9.907089e-01
Step Information: X=567  (Step: 568/1001)
0.000000000000000e+00	1.012434e+00
4.892869781988886e-04	1.012434e+00
5.000000000000000e-04	1.012434e+00
Step Information: X=568  (Step: 569/1001)
0.000000000000000e+00	1.006520e+00
4.892869781988886e-04	1.006520e+00
5.000000000000000e-04	1.006520e+00
Step Information: X=569  (Step: 570/1001)
0.000000000000000e+00	9.985023e-01
4.892869781988886e-04	9.985023e-01
5.000000000000000e-04	9.985023e-01
Step Information: X=570  (Step: 571/1001)
0.000000000000000e+00	9.999253e-01
4.892869781988886e-04	9.999253e-01
5.000000000000000e-04	9.999253e-01
Step Information: X=571  (Step: 572/1001)
0.000000000000000e+00	1.012160e+00
4.892869781988886e-04	1.012160e+00
5.000000000000000e-04	1.012160e+00
Step Information: X=572  (Step: 573/1001)
0.000000000000000e+00	9.806268e-01
4.892869781988886e-04	9.806268e-01
5.000000000000000e-04	9.806268e-01
Step Information: X=573  (Step: 574/1001)
0.000000000000000e+00	9.983579e-01
4.892869781988886e-04	9.983579e-01
5.000000000000000e-04	9.983579e-01
Step Information: X=574  (Step: 575/1001)
0.000000000000000e+00	1.002872e+00
4.892869781988886e-04	1.002872e+00
5.000000000000000e-04	1.002872e+00
Step Information: X=575  (Step: 576/1001)
0.000000000000000e+00	1.011610e+00
4.892869781988886e-04	1.011610e+00
5.000000000000000e-04	1.011610e+00
Step Information: X=576  (Step: 577/1001)
0.000000000000000e+00	9.973671e-01
4.892869781988886e-04	9.973671e-01
5.000000000000000e-04	9.973671e-01
Step Information: X=577  (Step: 578/1001)
0.000000000000000e+00	9.850092e-01
4.892869781988886e-04	9.850092e-01
5.000000000000000e-04	9.850092e-01
Step Information: X=578  (Step: 579/1001)
0.000000000000000e+00	1.010377e+00
4.892869781988886e-04	1.010377e+00
5.000000000000000e-04	1.010377e+00
Step Information: X=579  (Step: 580/1001)
0.000000000000000e+00	1.017143e+00
4.892869781988886e-04	1.017143e+00
5.000000000000000e-04	1.017143e+00
Step Information: X=580  (Step: 581/1001)
0.000000000000000e+00	1.014558e+00
4.892869781988886e-04	1.014558e+00
5.000000000000000e-04	1.014558e+00
Step Information: X=581  (Step: 582/1001)
0.000000000000000e+00	1.020079e+00
4.892869781988886e-04	1.020079e+00
5.000000000000000e-04	1.020079e+00
Step Information: X=582  (Step: 583/1001)
0.000000000000000e+00	1.006765e+00
4.892869781988886e-04	1.006765e+00
5.000000000000000e-04	1.006765e+00
Step Information: X=583  (Step: 584/1001)
0.000000000000000e+00	1.012717e+00
4.892869781988886e-04	1.012717e+00
5.000000000000000e-04	1.012717e+00
Step Information: X=584  (Step: 585/1001)
0.000000000000000e+00	1.015440e+00
4.892869781988886e-04	1.015440e+00
5.000000000000000e-04	1.015440e+00
Step Information: X=585  (Step: 586/1001)
0.000000000000000e+00	1.002623e+00
4.892869781988886e-04	1.002623e+00
5.000000000000000e-04	1.002623e+00
Step Information: X=586  (Step: 587/1001)
0.000000000000000e+00	9.886076e-01
4.892869781988886e-04	9.886076e-01
5.000000000000000e-04	9.886076e-01
Step Information: X=587  (Step: 588/1001)
0.000000000000000e+00	9.929527e-01
4.892869781988886e-04	9.929527e-01
5.000000000000000e-04	9.929527e-01
Step Information: X=588  (Step: 589/1001)
0.000000000000000e+00	1.004274e+00
4.892869781988886e-04	1.004274e+00
5.000000000000000e-04	1.004274e+00
Step Information: X=589  (Step: 590/1001)
0.000000000000000e+00	9.928554e-01
4.892869781988886e-04	9.928554e-01
5.000000000000000e-04	9.928554e-01
Step Information: X=590  (Step: 591/1001)
0.000000000000000e+00	1.005837e+00
4.892869781988886e-04	1.005837e+00
5.000000000000000e-04	1.005837e+00
Step Information: X=591  (Step: 592/1001)
0.000000000000000e+00	1.011602e+00
4.892869781988886e-04	1.011602e+00
5.000000000000000e-04	1.011602e+00
Step Information: X=592  (Step: 593/1001)
0.000000000000000e+00	1.010944e+00
4.892869781988886e-04	1.010944e+00
5.000000000000000e-04	1.010944e+00
Step Information: X=593  (Step: 594/1001)
0.000000000000000e+00	1.009743e+00
4.892869781988886e-04	1.009743e+00
5.000000000000000e-04	1.009743e+00
Step Information: X=594  (Step: 595/1001)
0.000000000000000e+00	1.002348e+00
4.892869781988886e-04	1.002348e+00
5.000000000000000e-04	1.002348e+00
Step Information: X=595  (Step: 596/1001)
0.000000000000000e+00	9.796269e-01
4.892869781988886e-04	9.796269e-01
5.000000000000000e-04	9.796269e-01
Step Information: X=596  (Step: 597/1001)
0.000000000000000e+00	1.009593e+00
4.892869781988886e-04	1.009593e+00
5.000000000000000e-04	1.009593e+00
Step Information: X=597  (Step: 598/1001)
0.000000000000000e+00	9.945711e-01
4.892869781988886e-04	9.945711e-01
5.000000000000000e-04	9.945711e-01
Step Information: X=598  (Step: 599/1001)
0.000000000000000e+00	9.936688e-01
4.892869781988886e-04	9.936688e-01
5.000000000000000e-04	9.936688e-01
Step Information: X=599  (Step: 600/1001)
0.000000000000000e+00	9.991435e-01
4.892869781988886e-04	9.991435e-01
5.000000000000000e-04	9.991435e-01
Step Information: X=600  (Step: 601/1001)
0.000000000000000e+00	1.028667e+00
4.892869781988886e-04	1.028667e+00
5.000000000000000e-04	1.028667e+00
Step Information: X=601  (Step: 602/1001)
0.000000000000000e+00	9.968060e-01
4.892869781988886e-04	9.968060e-01
5.000000000000000e-04	9.968060e-01
Step Information: X=602  (Step: 603/1001)
0.000000000000000e+00	1.002395e+00
4.892869781988886e-04	1.002395e+00
5.000000000000000e-04	1.002395e+00
Step Information: X=603  (Step: 604/1001)
0.000000000000000e+00	9.888218e-01
4.892869781988886e-04	9.888218e-01
5.000000000000000e-04	9.888218e-01
Step Information: X=604  (Step: 605/1001)
0.000000000000000e+00	1.001019e+00
4.892869781988886e-04	1.001019e+00
5.000000000000000e-04	1.001019e+00
Step Information: X=605  (Step: 606/1001)
0.000000000000000e+00	1.003429e+00
4.892869781988886e-04	1.003429e+00
5.000000000000000e-04	1.003429e+00
Step Information: X=606  (Step: 607/1001)
0.000000000000000e+00	1.019583e+00
4.892869781988886e-04	1.019583e+00
5.000000000000000e-04	1.019583e+00
Step Information: X=607  (Step: 608/1001)
0.000000000000000e+00	1.010435e+00
4.892869781988886e-04	1.010435e+00
5.000000000000000e-04	1.010435e+00
Step Information: X=608  (Step: 609/1001)
0.000000000000000e+00	9.896731e-01
4.892869781988886e-04	9.896731e-01
5.000000000000000e-04	9.896731e-01
Step Information: X=609  (Step: 610/1001)
0.000000000000000e+00	1.015689e+00
4.892869781988886e-04	1.015689e+00
5.000000000000000e-04	1.015689e+00
Step Information: X=610  (Step: 611/1001)
0.000000000000000e+00	1.004750e+00
4.892869781988886e-04	1.004750e+00
5.000000000000000e-04	1.004750e+00
Step Information: X=611  (Step: 612/1001)
0.000000000000000e+00	9.962509e-01
4.892869781988886e-04	9.962509e-01
5.000000000000000e-04	9.962509e-01
Step Information: X=612  (Step: 613/1001)
0.000000000000000e+00	9.958471e-01
4.892869781988886e-04	9.958471e-01
5.000000000000000e-04	9.958471e-01
Step Information: X=613  (Step: 614/1001)
0.000000000000000e+00	1.009286e+00
4.892869781988886e-04	1.009286e+00
5.000000000000000e-04	1.009286e+00
Step Information: X=614  (Step: 615/1001)
0.000000000000000e+00	1.001118e+00
4.892869781988886e-04	1.001118e+00
5.000000000000000e-04	1.001118e+00
Step Information: X=615  (Step: 616/1001)
0.000000000000000e+00	1.013281e+00
4.892869781988886e-04	1.013281e+00
5.000000000000000e-04	1.013281e+00
Step Information: X=616  (Step: 617/1001)
0.000000000000000e+00	9.976241e-01
4.892869781988886e-04	9.976241e-01
5.000000000000000e-04	9.976241e-01
Step Information: X=617  (Step: 618/1001)
0.000000000000000e+00	1.016287e+00
4.892869781988886e-04	1.016287e+00
5.000000000000000e-04	1.016287e+00
Step Information: X=618  (Step: 619/1001)
0.000000000000000e+00	1.015126e+00
4.892869781988886e-04	1.015126e+00
5.000000000000000e-04	1.015126e+00
Step Information: X=619  (Step: 620/1001)
0.000000000000000e+00	1.015994e+00
4.892869781988886e-04	1.015994e+00
5.000000000000000e-04	1.015994e+00
Step Information: X=620  (Step: 621/1001)
0.000000000000000e+00	1.008429e+00
4.892869781988886e-04	1.008429e+00
5.000000000000000e-04	1.008429e+00
Step Information: X=621  (Step: 622/1001)
0.000000000000000e+00	1.003216e+00
4.892869781988886e-04	1.003216e+00
5.000000000000000e-04	1.003216e+00
Step Information: X=622  (Step: 623/1001)
0.000000000000000e+00	1.011533e+00
4.892869781988886e-04	1.011533e+00
5.000000000000000e-04	1.011533e+00
Step Information: X=623  (Step: 624/1001)
0.000000000000000e+00	1.003135e+00
4.892869781988886e-04	1.003135e+00
5.000000000000000e-04	1.003135e+00
Step Information: X=624  (Step: 625/1001)
0.000000000000000e+00	9.999517e-01
4.892869781988886e-04	9.999517e-01
5.000000000000000e-04	9.999517e-01
Step Information: X=625  (Step: 626/1001)
0.000000000000000e+00	9.915228e-01
4.892869781988886e-04	9.915228e-01
5.000000000000000e-04	9.915228e-01
Step Information: X=626  (Step: 627/1001)
0.000000000000000e+00	1.002983e+00
4.892869781988886e-04	1.002983e+00
5.000000000000000e-04	1.002983e+00
Step Information: X=627  (Step: 628/1001)
0.000000000000000e+00	1.018278e+00
4.892869781988886e-04	1.018278e+00
5.000000000000000e-04	1.018278e+00
Step Information: X=628  (Step: 629/1001)
0.000000000000000e+00	1.032893e+00
4.892869781988886e-04	1.032893e+00
5.000000000000000e-04	1.032893e+00
Step Information: X=629  (Step: 630/1001)
0.000000000000000e+00	1.007486e+00
4.892869781988886e-04	1.007486e+00
5.000000000000000e-04	1.007486e+00
Step Information: X=630  (Step: 631/1001)
0.000000000000000e+00	1.006893e+00
4.892869781988886e-04	1.006893e+00
5.000000000000000e-04	1.006893e+00
Step Information: X=631  (Step: 632/1001)
0.000000000000000e+00	9.995307e-01
4.892869781988886e-04	9.995307e-01
5.000000000000000e-04	9.995307e-01
Step Information: X=632  (Step: 633/1001)
0.000000000000000e+00	1.000097e+00
4.892869781988886e-04	1.000097e+00
5.000000000000000e-04	1.000097e+00
Step Information: X=633  (Step: 634/1001)
0.000000000000000e+00	1.008025e+00
4.892869781988886e-04	1.008025e+00
5.000000000000000e-04	1.008025e+00
Step Information: X=634  (Step: 635/1001)
0.000000000000000e+00	9.854319e-01
4.892869781988886e-04	9.854319e-01
5.000000000000000e-04	9.854319e-01
Step Information: X=635  (Step: 636/1001)
0.000000000000000e+00	9.969851e-01
4.892869781988886e-04	9.969851e-01
5.000000000000000e-04	9.969851e-01
Step Information: X=636  (Step: 637/1001)
0.000000000000000e+00	9.889471e-01
4.892869781988886e-04	9.889471e-01
5.000000000000000e-04	9.889471e-01
Step Information: X=637  (Step: 638/1001)
0.000000000000000e+00	9.935496e-01
4.892869781988886e-04	9.935496e-01
5.000000000000000e-04	9.935496e-01
Step Information: X=638  (Step: 639/1001)
0.000000000000000e+00	1.002596e+00
4.892869781988886e-04	1.002596e+00
5.000000000000000e-04	1.002596e+00
Step Information: X=639  (Step: 640/1001)
0.000000000000000e+00	1.013685e+00
4.892869781988886e-04	1.013685e+00
5.000000000000000e-04	1.013685e+00
Step Information: X=640  (Step: 641/1001)
0.000000000000000e+00	1.014772e+00
4.892869781988886e-04	1.014772e+00
5.000000000000000e-04	1.014772e+00
Step Information: X=641  (Step: 642/1001)
0.000000000000000e+00	1.005340e+00
4.892869781988886e-04	1.005340e+00
5.000000000000000e-04	1.005340e+00
Step Information: X=642  (Step: 643/1001)
0.000000000000000e+00	9.928597e-01
4.892869781988886e-04	9.928597e-01
5.000000000000000e-04	9.928597e-01
Step Information: X=643  (Step: 644/1001)
0.000000000000000e+00	9.942529e-01
4.892869781988886e-04	9.942529e-01
5.000000000000000e-04	9.942529e-01
Step Information: X=644  (Step: 645/1001)
0.000000000000000e+00	1.001401e+00
4.892869781988886e-04	1.001401e+00
5.000000000000000e-04	1.001401e+00
Step Information: X=645  (Step: 646/1001)
0.000000000000000e+00	1.006419e+00
4.892869781988886e-04	1.006419e+00
5.000000000000000e-04	1.006419e+00
Step Information: X=646  (Step: 647/1001)
0.000000000000000e+00	1.000779e+00
4.892869781988886e-04	1.000779e+00
5.000000000000000e-04	1.000779e+00
Step Information: X=647  (Step: 648/1001)
0.000000000000000e+00	9.949186e-01
4.892869781988886e-04	9.949186e-01
5.000000000000000e-04	9.949186e-01
Step Information: X=648  (Step: 649/1001)
0.000000000000000e+00	9.907802e-01
4.892869781988886e-04	9.907802e-01
5.000000000000000e-04	9.907802e-01
Step Information: X=649  (Step: 650/1001)
0.000000000000000e+00	1.002359e+00
4.892869781988886e-04	1.002359e+00
5.000000000000000e-04	1.002359e+00
Step Information: X=650  (Step: 651/1001)
0.000000000000000e+00	9.949332e-01
4.892869781988886e-04	9.949332e-01
5.000000000000000e-04	9.949332e-01
Step Information: X=651  (Step: 652/1001)
0.000000000000000e+00	9.990160e-01
4.892869781988886e-04	9.990160e-01
5.000000000000000e-04	9.990160e-01
Step Information: X=652  (Step: 653/1001)
0.000000000000000e+00	1.005438e+00
4.892869781988886e-04	1.005438e+00
5.000000000000000e-04	1.005438e+00
Step Information: X=653  (Step: 654/1001)
0.000000000000000e+00	1.013277e+00
4.892869781988886e-04	1.013277e+00
5.000000000000000e-04	1.013277e+00
Step Information: X=654  (Step: 655/1001)
0.000000000000000e+00	1.002262e+00
4.892869781988886e-04	1.002262e+00
5.000000000000000e-04	1.002262e+00
Step Information: X=655  (Step: 656/1001)
0.000000000000000e+00	9.906195e-01
4.892869781988886e-04	9.906195e-01
5.000000000000000e-04	9.906195e-01
Step Information: X=656  (Step: 657/1001)
0.000000000000000e+00	9.905623e-01
4.892869781988886e-04	9.905623e-01
5.000000000000000e-04	9.905623e-01
Step Information: X=657  (Step: 658/1001)
0.000000000000000e+00	9.970173e-01
4.892869781988886e-04	9.970173e-01
5.000000000000000e-04	9.970173e-01
Step Information: X=658  (Step: 659/1001)
0.000000000000000e+00	9.750826e-01
4.892869781988886e-04	9.750826e-01
5.000000000000000e-04	9.750826e-01
Step Information: X=659  (Step: 660/1001)
0.000000000000000e+00	1.007671e+00
4.892869781988886e-04	1.007671e+00
5.000000000000000e-04	1.007671e+00
Step Information: X=660  (Step: 661/1001)
0.000000000000000e+00	9.939194e-01
4.892869781988886e-04	9.939194e-01
5.000000000000000e-04	9.939194e-01
Step Information: X=661  (Step: 662/1001)
0.000000000000000e+00	1.002119e+00
4.892869781988886e-04	1.002119e+00
5.000000000000000e-04	1.002119e+00
Step Information: X=662  (Step: 663/1001)
0.000000000000000e+00	1.017921e+00
4.892869781988886e-04	1.017921e+00
5.000000000000000e-04	1.017921e+00
Step Information: X=663  (Step: 664/1001)
0.000000000000000e+00	9.792543e-01
4.892869781988886e-04	9.792543e-01
5.000000000000000e-04	9.792543e-01
Step Information: X=664  (Step: 665/1001)
0.000000000000000e+00	9.920235e-01
4.892869781988886e-04	9.920235e-01
5.000000000000000e-04	9.920235e-01
Step Information: X=665  (Step: 666/1001)
0.000000000000000e+00	1.015053e+00
4.892869781988886e-04	1.015053e+00
5.000000000000000e-04	1.015053e+00
Step Information: X=666  (Step: 667/1001)
0.000000000000000e+00	9.769060e-01
4.892869781988886e-04	9.769060e-01
5.000000000000000e-04	9.769060e-01
Step Information: X=667  (Step: 668/1001)
0.000000000000000e+00	1.005163e+00
4.892869781988886e-04	1.005163e+00
5.000000000000000e-04	1.005163e+00
Step Information: X=668  (Step: 669/1001)
0.000000000000000e+00	9.955181e-01
4.892869781988886e-04	9.955181e-01
5.000000000000000e-04	9.955181e-01
Step Information: X=669  (Step: 670/1001)
0.000000000000000e+00	1.009266e+00
4.892869781988886e-04	1.009266e+00
5.000000000000000e-04	1.009266e+00
Step Information: X=670  (Step: 671/1001)
0.000000000000000e+00	1.007244e+00
4.892869781988886e-04	1.007244e+00
5.000000000000000e-04	1.007244e+00
Step Information: X=671  (Step: 672/1001)
0.000000000000000e+00	1.011300e+00
4.892869781988886e-04	1.011300e+00
5.000000000000000e-04	1.011300e+00
Step Information: X=672  (Step: 673/1001)
0.000000000000000e+00	1.015178e+00
4.892869781988886e-04	1.015178e+00
5.000000000000000e-04	1.015178e+00
Step Information: X=673  (Step: 674/1001)
0.000000000000000e+00	1.000198e+00
4.892869781988886e-04	1.000198e+00
5.000000000000000e-04	1.000198e+00
Step Information: X=674  (Step: 675/1001)
0.000000000000000e+00	9.978803e-01
4.892869781988886e-04	9.978803e-01
5.000000000000000e-04	9.978803e-01
Step Information: X=675  (Step: 676/1001)
0.000000000000000e+00	9.960459e-01
4.892869781988886e-04	9.960459e-01
5.000000000000000e-04	9.960459e-01
Step Information: X=676  (Step: 677/1001)
0.000000000000000e+00	1.000471e+00
4.892869781988886e-04	1.000471e+00
5.000000000000000e-04	1.000471e+00
Step Information: X=677  (Step: 678/1001)
0.000000000000000e+00	9.853512e-01
4.892869781988886e-04	9.853512e-01
5.000000000000000e-04	9.853512e-01
Step Information: X=678  (Step: 679/1001)
0.000000000000000e+00	1.004841e+00
4.892869781988886e-04	1.004841e+00
5.000000000000000e-04	1.004841e+00
Step Information: X=679  (Step: 680/1001)
0.000000000000000e+00	9.867544e-01
4.892869781988886e-04	9.867544e-01
5.000000000000000e-04	9.867544e-01
Step Information: X=680  (Step: 681/1001)
0.000000000000000e+00	1.012915e+00
4.892869781988886e-04	1.012915e+00
5.000000000000000e-04	1.012915e+00
Step Information: X=681  (Step: 682/1001)
0.000000000000000e+00	1.010590e+00
4.892869781988886e-04	1.010590e+00
5.000000000000000e-04	1.010590e+00
Step Information: X=682  (Step: 683/1001)
0.000000000000000e+00	1.003632e+00
4.892869781988886e-04	1.003632e+00
5.000000000000000e-04	1.003632e+00
Step Information: X=683  (Step: 684/1001)
0.000000000000000e+00	9.946998e-01
4.892869781988886e-04	9.946998e-01
5.000000000000000e-04	9.946998e-01
Step Information: X=684  (Step: 685/1001)
0.000000000000000e+00	9.873623e-01
4.892869781988886e-04	9.873623e-01
5.000000000000000e-04	9.873623e-01
Step Information: X=685  (Step: 686/1001)
0.000000000000000e+00	1.009462e+00
4.892869781988886e-04	1.009462e+00
5.000000000000000e-04	1.009462e+00
Step Information: X=686  (Step: 687/1001)
0.000000000000000e+00	1.016408e+00
4.892869781988886e-04	1.016408e+00
5.000000000000000e-04	1.016408e+00
Step Information: X=687  (Step: 688/1001)
0.000000000000000e+00	1.014978e+00
4.892869781988886e-04	1.014978e+00
5.000000000000000e-04	1.014978e+00
Step Information: X=688  (Step: 689/1001)
0.000000000000000e+00	1.002352e+00
4.892869781988886e-04	1.002352e+00
5.000000000000000e-04	1.002352e+00
Step Information: X=689  (Step: 690/1001)
0.000000000000000e+00	1.017658e+00
4.892869781988886e-04	1.017658e+00
5.000000000000000e-04	1.017658e+00
Step Information: X=690  (Step: 691/1001)
0.000000000000000e+00	1.004432e+00
4.892869781988886e-04	1.004432e+00
5.000000000000000e-04	1.004432e+00
Step Information: X=691  (Step: 692/1001)
0.000000000000000e+00	1.000797e+00
4.892869781988886e-04	1.000797e+00
5.000000000000000e-04	1.000797e+00
Step Information: X=692  (Step: 693/1001)
0.000000000000000e+00	1.022978e+00
4.892869781988886e-04	1.022978e+00
5.000000000000000e-04	1.022978e+00
Step Information: X=693  (Step: 694/1001)
0.000000000000000e+00	1.004914e+00
4.892869781988886e-04	1.004914e+00
5.000000000000000e-04	1.004914e+00
Step Information: X=694  (Step: 695/1001)
0.000000000000000e+00	1.005271e+00
4.892869781988886e-04	1.005271e+00
5.000000000000000e-04	1.005271e+00
Step Information: X=695  (Step: 696/1001)
0.000000000000000e+00	1.012835e+00
4.892869781988886e-04	1.012835e+00
5.000000000000000e-04	1.012835e+00
Step Information: X=696  (Step: 697/1001)
0.000000000000000e+00	1.006402e+00
4.892869781988886e-04	1.006402e+00
5.000000000000000e-04	1.006402e+00
Step Information: X=697  (Step: 698/1001)
0.000000000000000e+00	9.988188e-01
4.892869781988886e-04	9.988188e-01
5.000000000000000e-04	9.988188e-01
Step Information: X=698  (Step: 699/1001)
0.000000000000000e+00	1.016227e+00
4.892869781988886e-04	1.016227e+00
5.000000000000000e-04	1.016227e+00
Step Information: X=699  (Step: 700/1001)
0.000000000000000e+00	9.933031e-01
4.892869781988886e-04	9.933031e-01
5.000000000000000e-04	9.933031e-01
Step Information: X=700  (Step: 701/1001)
0.000000000000000e+00	1.004132e+00
4.892869781988886e-04	1.004132e+00
5.000000000000000e-04	1.004132e+00
Step Information: X=701  (Step: 702/1001)
0.000000000000000e+00	9.911093e-01
4.892869781988886e-04	9.911093e-01
5.000000000000000e-04	9.911093e-01
Step Information: X=702  (Step: 703/1001)
0.000000000000000e+00	1.004889e+00
4.892869781988886e-04	1.004889e+00
5.000000000000000e-04	1.004889e+00
Step Information: X=703  (Step: 704/1001)
0.000000000000000e+00	9.998972e-01
4.892869781988886e-04	9.998972e-01
5.000000000000000e-04	9.998972e-01
Step Information: X=704  (Step: 705/1001)
0.000000000000000e+00	9.877108e-01
4.892869781988886e-04	9.877108e-01
5.000000000000000e-04	9.877108e-01
Step Information: X=705  (Step: 706/1001)
0.000000000000000e+00	9.954091e-01
4.892869781988886e-04	9.954091e-01
5.000000000000000e-04	9.954091e-01
Step Information: X=706  (Step: 707/1001)
0.000000000000000e+00	9.997826e-01
4.892869781988886e-04	9.997826e-01
5.000000000000000e-04	9.997826e-01
Step Information: X=707  (Step: 708/1001)
0.000000000000000e+00	1.002723e+00
4.892869781988886e-04	1.002723e+00
5.000000000000000e-04	1.002723e+00
Step Information: X=708  (Step: 709/1001)
0.000000000000000e+00	1.004056e+00
4.892869781988886e-04	1.004056e+00
5.000000000000000e-04	1.004056e+00
Step Information: X=709  (Step: 710/1001)
0.000000000000000e+00	1.004601e+00
4.892869781988886e-04	1.004601e+00
5.000000000000000e-04	1.004601e+00
Step Information: X=710  (Step: 711/1001)
0.000000000000000e+00	9.938997e-01
4.892869781988886e-04	9.938997e-01
5.000000000000000e-04	9.938997e-01
Step Information: X=711  (Step: 712/1001)
0.000000000000000e+00	9.982470e-01
4.892869781988886e-04	9.982470e-01
5.000000000000000e-04	9.982470e-01
Step Information: X=712  (Step: 713/1001)
0.000000000000000e+00	1.004919e+00
4.892869781988886e-04	1.004919e+00
5.000000000000000e-04	1.004919e+00
Step Information: X=713  (Step: 714/1001)
0.000000000000000e+00	1.001985e+00
4.892869781988886e-04	1.001985e+00
5.000000000000000e-04	1.001985e+00
Step Information: X=714  (Step: 715/1001)
0.000000000000000e+00	1.008438e+00
4.892869781988886e-04	1.008438e+00
5.000000000000000e-04	1.008438e+00
Step Information: X=715  (Step: 716/1001)
0.000000000000000e+00	9.960705e-01
4.892869781988886e-04	9.960705e-01
5.000000000000000e-04	9.960705e-01
Step Information: X=716  (Step: 717/1001)
0.000000000000000e+00	1.010771e+00
4.892869781988886e-04	1.010771e+00
5.000000000000000e-04	1.010771e+00
Step Information: X=717  (Step: 718/1001)
0.000000000000000e+00	1.003684e+00
4.892869781988886e-04	1.003684e+00
5.000000000000000e-04	1.003684e+00
Step Information: X=718  (Step: 719/1001)
0.000000000000000e+00	1.015868e+00
4.892869781988886e-04	1.015868e+00
5.000000000000000e-04	1.015868e+00
Step Information: X=719  (Step: 720/1001)
0.000000000000000e+00	1.011260e+00
4.892869781988886e-04	1.011260e+00
5.000000000000000e-04	1.011260e+00
Step Information: X=720  (Step: 721/1001)
0.000000000000000e+00	1.007369e+00
4.892869781988886e-04	1.007369e+00
5.000000000000000e-04	1.007369e+00
Step Information: X=721  (Step: 722/1001)
0.000000000000000e+00	9.960338e-01
4.892869781988886e-04	9.960338e-01
5.000000000000000e-04	9.960338e-01
Step Information: X=722  (Step: 723/1001)
0.000000000000000e+00	9.931090e-01
4.892869781988886e-04	9.931090e-01
5.000000000000000e-04	9.931090e-01
Step Information: X=723  (Step: 724/1001)
0.000000000000000e+00	1.014156e+00
4.892869781988886e-04	1.014156e+00
5.000000000000000e-04	1.014156e+00
Step Information: X=724  (Step: 725/1001)
0.000000000000000e+00	9.920093e-01
4.892869781988886e-04	9.920093e-01
5.000000000000000e-04	9.920093e-01
Step Information: X=725  (Step: 726/1001)
0.000000000000000e+00	9.972339e-01
4.892869781988886e-04	9.972339e-01
5.000000000000000e-04	9.972339e-01
